title_crunchyroll,title_original,is_dubedd,episodes,duration,season,genres_cr,genres_al,distribuition,rating_distribuition_cr,rating_distribuition_al,votes_cr,votes_al,studios,source,media,image,epi_score_dst,al_sequels
THE [email protected] Side M,,False,,,,"['music', 'idols', 'slice of life']",,['Anime Consortium Japan Inc.'],"[{'score': 1, 'amount': 0}, {'score': 2, 'amount': 0}, {'score': 3, 'amount': 0}, {'score': 4, 'amount': 1}, {'score': 5, 'amount': 3}]",,4,,,,,,"[{'episode': 'Episódio 13', 'rating': 5.0, 'votes': 121}, {'episode': 'Episódio 12', 'rating': 5.0, 'votes': 69}, {'episode': 'Episódio 11', 'rating': 5.0, 'votes': 65}, {'episode': 'Episódio 10', 'rating': 5.0, 'votes': 86}, {'episode': 'Episódio 9', 'rating': 5.0, 'votes': 66}, {'episode': 'Episódio 8', 'rating': 5.0, 'votes': 79}, {'episode': 'Episódio 7', 'rating': 5.0, 'votes': 83}, {'episode': 'Episódio 6', 'rating': 5.0, 'votes': 85}, {'episode': 'Episódio 5', 'rating': 5.0, 'votes': 92}, {'episode': 'Episódio 4', 'rating': 5.0, 'votes': 94}, {'episode': 'Episódio 3', 'rating': 5.0, 'votes': 86}, {'episode': 'Episódio 2', 'rating': 5.0, 'votes': 129}, {'episode': 'Episódio 1', 'rating': 5.0, 'votes': 148}, {'episode': 'THE [email\xa0protected] Side M', 'rating': 5.0, 'votes': 187}]",
THE [email protected] SideM  Wakeatte Mini!,,False,,,,"['music', 'idols', 'slice of life']",,['Bandai Namco Entertainment'],"[{'score': 1, 'amount': 1}, {'score': 2, 'amount': 0}, {'score': 3, 'amount': 0}, {'score': 4, 'amount': 0}, {'score': 5, 'amount': 2}]",,3,,,,,,"[{'episode': 'Episódio 12', 'rating': 5.0, 'votes': 18}, {'episode': 'Episódio 11', 'rating': 4.5, 'votes': 18}, {'episode': 'Episódio 10', 'rating': 5.0, 'votes': 16}, {'episode': 'Episódio 9', 'rating': 5.0, 'votes': 18}, {'episode': 'Episódio 8', 'rating': 4.5, 'votes': 20}, {'episode': 'Episódio 7', 'rating': 5.0, 'votes': 21}, {'episode': 'Episódio 6', 'rating': 4.5, 'votes': 21}, {'episode': 'Episódio 5', 'rating': 5.0, 'votes': 19}, {'episode': 'Episódio 4', 'rating': 4.5, 'votes': 19}, {'episode': 'Episódio 3', 'rating': 4.5, 'votes': 19}, {'episode': 'Episódio 2', 'rating': 5.0, 'votes': 26}, {'episode': 'Episódio 1', 'rating': 4.0, 'votes': 47}]",
The Irregular at Magic High School,Mahouka Koukou no Rettousei,False,26.0,23.0,SPRING,"['action', 'fantasy', 'sci-fi', 'supernatural']","['Action', 'Romance', 'Sci-Fi', 'Supernatural']",['Aniplex of America'],"[{'score': 1, 'amount': 28}, {'score': 2, 'amount': 40}, {'score': 3, 'amount': 53}, {'score': 4, 'amount': 72}, {'score': 5, 'amount': 310}]","[{'score': 10, 'amount': 998}, {'score': 20, 'amount': 961}, {'score': 30, 'amount': 1819}, {'score': 40, 'amount': 2786}, {'score': 50, 'amount': 4656}, {'score': 60, 'amount': 7928}, {'score': 70, 'amount': 16001}, {'score': 80, 'amount': 17100}, {'score': 90, 'amount': 10508}, {'score': 100, 'amount': 6134}]",503,68891.0,"[{'isMain': True, 'node': {'id': 11, 'name': 'MADHOUSE'}}]",LIGHT_NOVEL,TV,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20458-tGh343Ew10yU.jpg,"[{'episode': 'The Irregular at Magic High School: Reminiscence Arc', 'rating': 5.0, 'votes': 415}]","[{'relationType': 'SEQUEL', 'node': {'id': 112300, 'title': {'romaji': 'Mahouka Koukou no Rettousei: Raihousha-hen', 'english': 'The Irregular at Magic High School: Visitor Arc'}, 'coverImage': {'large': 'https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx112300-I5ucx66OvqWX.png'}, 'duration': 24, 'episodes': 13, 'season': 'FALL', 'format': 'TV', 'genres': ['Action', 'Romance', 'Sci-Fi', 'Supernatural'], 'startDate': {'year': 2020}, 'stats': {'scoreDistribution': [{'score': 10, 'amount': 178}, {'score': 20, 'amount': 155}, {'score': 30, 'amount': 280}, {'score': 40, 'amount': 600}, {'score': 50, 'amount': 1320}, {'score': 60, 'amount': 2485}, {'score': 70, 'amount': 5934}, {'score': 80, 'amount': 5318}, {'score': 90, 'amount': 2881}, {'score': 100, 'amount': 1581}]}, 'studios': {'edges': [{'isMain': True, 'node': {'id': 4418, 'name': '8-bit'}}]}}}, {'relationType': 'SEQUEL', 'node': {'id': 130389, 'title': {'romaji': 'Mahouka Koukou no Rettousei: Tsuioku-hen', 'english': 'The Irregular at Magic High School: Reminiscence Arc'}, 'coverImage': {'large': 'https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx130389-FVlthC6vlJOV.png'}, 'duration': 71, 'episodes': 1, 'season': 'WINTER', 'format': 'SPECIAL', 'genres': ['Action', 'Romance', 'Sci-Fi', 'Supernatural'], 'startDate': {'year': 2021}, 'stats': {'scoreDistribution': [{'score': 10, 'amount': 27}, {'score': 20, 'amount': 12}, {'score': 30, 'amount': 32}, {'score': 40, 'amount': 54}, {'score': 50, 'amount': 162}, {'score': 60, 'amount': 323}, {'score': 70, 'amount': 1005}, {'score': 80, 'amount': 1265}, {'score': 90, 'amount': 723}, {'score': 100, 'amount': 427}]}, 'studios': {'edges': [{'isMain': True, 'node': {'id': 4418, 'name': '8-bit'}}]}}}]"
The Irresponsible Galaxy Tylor,Musekinin Galaxy☆Tylor,False,12.0,5.0,SUMMER,"['comedy', 'sci-fi', 'adventure']","['Adventure', 'Comedy', 'Sci-Fi']",['Dream Creation'],"[{'score': 1, 'amount': 14}, {'score': 2, 'amount': 1}, {'score': 3, 'amount': 2}, {'score': 4, 'amount': 1}, {'score': 5, 'amount': 0}]","[{'score': 10, 'amount': 97}, {'score': 20, 'amount': 127}, {'score': 30, 'amount': 82}, {'score': 40, 'amount': 78}, {'score': 50, 'amount': 64}, {'score': 60, 'amount': 37}, {'score': 70, 'amount': 23}, {'score': 80, 'amount': 6}, {'score': 90, 'amount': 4}, {'score': 100, 'amount': 2}]",18,520.0,"[{'isMain': True, 'node': {'id': 541, 'name': 'Seven'}}]",OTHER,TV_SHORT,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx99055-pQ51xUbe8A36.png,"[{'episode': 'Episódio 12', 'rating': 3.0, 'votes': 55}, {'episode': 'Episódio 11', 'rating': 4.0, 'votes': 27}, {'episode': 'Episódio 10', 'rating': 3.5, 'votes': 29}, {'episode': 'Episódio 9', 'rating': 4.0, 'votes': 27}, {'episode': 'Episódio 8', 'rating': 4.0, 'votes': 34}, {'episode': 'Episódio 7', 'rating': 4.0, 'votes': 30}, {'episode': 'Episódio 6', 'rating': 3.5, 'votes': 38}, {'episode': 'Episódio 5', 'rating': 2.5, 'votes': 48}, {'episode': 'Episódio 4', 'rating': 3.5, 'votes': 52}, {'episode': 'Episódio 3', 'rating': 3.0, 'votes': 67}, {'episode': 'Episódio 2', 'rating': 3.0, 'votes': 86}, {'episode': 'Episódio 1', 'rating': 2.0, 'votes': 284}]",[]
The Island of Giant Insects,Kyochuu Rettou Movie,False,1.0,76.0,WINTER,['thriller'],"['Action', 'Drama', 'Ecchi', 'Horror', 'Mystery', 'Thriller']",['ADK'],"[{'score': 1, 'amount': 9}, {'score': 2, 'amount': 7}, {'score': 3, 'amount': 6}, {'score': 4, 'amount': 3}, {'score': 5, 'amount': 1}]","[{'score': 10, 'amount': 368}, {'score': 20, 'amount': 259}, {'score': 30, 'amount': 311}, {'score': 40, 'amount': 330}, {'score': 50, 'amount': 267}, {'score': 60, 'amount': 245}, {'score': 70, 'amount': 179}, {'score': 80, 'amount': 67}, {'score': 90, 'amount': 54}, {'score': 100, 'amount': 43}]",26,2123.0,"[{'isMain': True, 'node': {'id': 911, 'name': 'Passione'}}]",MANGA,MOVIE,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx107880-1gP8jcpVxh2v.jpg,"[{'episode': 'Episódio OVA', 'rating': 2.5, 'votes': 416}, {'episode': 'Episódio Movie', 'rating': 3.0, 'votes': 747}]",[]
The Journey Home,Space Bug,False,26.0,24.0,SUMMER,"['adventure', 'comedy', 'sci-fi']","['Action', 'Adventure']","['TMS Entertainment Co., Ltd.']","[{'score': 1, 'amount': 2}, {'score': 2, 'amount': 1}, {'score': 3, 'amount': 0}, {'score': 4, 'amount': 0}, {'score': 5, 'amount': 3}]","[{'score': 10, 'amount': 8}, {'score': 20, 'amount': 2}, {'score': 30, 'amount': 6}, {'score': 40, 'amount': 6}, {'score': 50, 'amount': 12}, {'score': 60, 'amount': 8}, {'score': 70, 'amount': 2}, {'score': 80, 'amount': 5}, {'score': 90, 'amount': 3}, {'score': 100, 'amount': 8}]",6,60.0,"[{'isMain': True, 'node': {'id': 73, 'name': 'TMS Entertainment'}}]",ORIGINAL,TV,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx102925-VxdddCNVPvac.jpg,"[{'episode': 'Episódio 26', 'rating': 3.5, 'votes': 16}, {'episode': 'Episódio 25', 'rating': 4.5, 'votes': 7}, {'episode': 'Episódio 24', 'rating': 4.5, 'votes': 7}, {'episode': 'Episódio 23', 'rating': 4.5, 'votes': 7}, {'episode': 'Episódio 22', 'rating': 4.5, 'votes': 5}, {'episode': 'Episódio 21', 'rating': 4.5, 'votes': 7}, {'episode': 'Episódio 20', 'rating': 4.5, 'votes': 7}, {'episode': 'Episódio 19', 'rating': 4.5, 'votes': 7}, {'episode': 'Episódio 18', 'rating': 4.5, 'votes': 5}, {'episode': 'Episódio 17', 'rating': 4.5, 'votes': 7}, {'episode': 'Episódio 16', 'rating': 4.5, 'votes': 6}, {'episode': 'Episódio 15', 'rating': 3.5, 'votes': 6}, {'episode': 'Episódio 14', 'rating': 4.5, 'votes': 8}, {'episode': 'Episódio 13', 'rating': 4.5, 'votes': 9}, {'episode': 'Episódio 12', 'rating': 4.5, 'votes': 11}, {'episode': 'Episódio 11', 'rating': 4.5, 'votes': 11}, {'episode': 'Episódio 10', 'rating': 4.0, 'votes': 12}, {'episode': 'Episódio 9', 'rating': 4.0, 'votes': 16}, {'episode': 'Episódio 8', 'rating': 4.0, 'votes': 12}, {'episode': 'Episódio 7', 'rating': 4.5, 'votes': 10}, {'episode': 'Episódio 6', 'rating': 4.0, 'votes': 10}, {'episode': 'Episódio 5', 'rating': 4.0, 'votes': 15}, {'episode': 'Episódio 4', 'rating': 4.0, 'votes': 16}, {'episode': 'Episódio 3', 'rating': 4.0, 'votes': 22}, {'episode': 'Episódio 2', 'rating': 4.0, 'votes': 28}, {'episode': 'Episódio 1', 'rating': 3.0, 'votes': 102}]",[]
The Last Summoner,Zuihou De Zhaohuan Shi,False,12.0,23.0,,"['fantasy', 'action']","['Action', 'Fantasy']",['Bilibili Inc'],"[{'score': 1, 'amount': 2}, {'score': 2, 'amount': 1}, {'score': 3, 'amount': 1}, {'score': 4, 'amount': 2}, {'score': 5, 'amount': 4}]","[{'score': 10, 'amount': 18}, {'score': 20, 'amount': 8}, {'score': 30, 'amount': 19}, {'score': 40, 'amount': 22}, {'score': 50, 'amount': 52}, {'score': 60, 'amount': 62}, {'score': 70, 'amount': 89}, {'score': 80, 'amount': 66}, {'score': 90, 'amount': 52}, {'score': 100, 'amount': 40}]",10,428.0,"[{'isMain': True, 'node': {'id': 6319, 'name': 'ASK Animation Studio'}}]",MANGA,ONA,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx114108-NOPGQbDINB4E.jpg,"[{'episode': 'Episódio 11', 'rating': 4.5, 'votes': 66}, {'episode': 'Episódio 10', 'rating': 4.5, 'votes': 67}, {'episode': 'Episódio 9', 'rating': 4.5, 'votes': 74}, {'episode': 'Episódio 8', 'rating': 5.0, 'votes': 99}, {'episode': 'Episódio 7', 'rating': 4.5, 'votes': 90}, {'episode': 'Episódio 6', 'rating': 4.0, 'votes': 125}, {'episode': 'Episódio 5', 'rating': 4.5, 'votes': 149}, {'episode': 'Episódio 4', 'rating': 4.5, 'votes': 163}, {'episode': 'Episódio 3', 'rating': 4.5, 'votes': 190}, {'episode': 'Episódio 2', 'rating': 4.5, 'votes': 212}, {'episode': 'Episódio 1', 'rating': 4.0, 'votes': 313}]",[]
The Laughing Salesman,Warau Salesman New,False,12.0,24.0,SPRING,"['seinen', 'thriller', 'supernatural', 'mystery']","['Comedy', 'Drama', 'Horror']",['Sumitomo Corporation'],"[{'score': 1, 'amount': 4}, {'score': 2, 'amount': 1}, {'score': 3, 'amount': 3}, {'score': 4, 'amount': 5}, {'score': 5, 'amount': 16}]","[{'score': 10, 'amount': 44}, {'score': 20, 'amount': 46}, {'score': 30, 'amount': 96}, {'score': 40, 'amount': 176}, {'score': 50, 'amount': 296}, {'score': 60, 'amount': 336}, {'score': 70, 'amount': 321}, {'score': 80, 'amount': 146}, {'score': 90, 'amount': 74}, {'score': 100, 'amount': 29}]",29,1564.0,"[{'isMain': True, 'node': {'id': 247, 'name': 'Shin-Ei Animation'}}]",MANGA,TV,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx98239-zT2dkqnAN7f9.jpg,"[{'episode': 'Episódio 12', 'rating': 4.5, 'votes': 106}, {'episode': 'Episódio 11', 'rating': 4.5, 'votes': 88}, {'episode': 'Episódio 10', 'rating': 4.5, 'votes': 82}, {'episode': 'Episódio 9', 'rating': 4.5, 'votes': 92}, {'episode': 'Episódio 8', 'rating': 4.5, 'votes': 93}, {'episode': 'Episódio 7', 'rating': 4.5, 'votes': 92}, {'episode': 'Episódio 6', 'rating': 4.5, 'votes': 109}, {'episode': 'Episódio 5', 'rating': 5.0, 'votes': 107}, {'episode': 'Episódio 4', 'rating': 4.5, 'votes': 124}, {'episode': 'Episódio 3', 'rating': 4.5, 'votes': 136}, {'episode': 'Episódio 2', 'rating': 4.5, 'votes': 204}, {'episode': 'Episódio 1', 'rating': 3.5, 'votes': 557}]",[]
The Law of Ueki,Ueki no Housoku,False,51.0,23.0,SPRING,[],"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural']",['Fuji Creative Corporation'],"[{'score': 1, 'amount': 0}, {'score': 2, 'amount': 0}, {'score': 3, 'amount': 0}, {'score': 4, 'amount': 1}, {'score': 5, 'amount': 1}]","[{'score': 10, 'amount': 33}, {'score': 20, 'amount': 27}, {'score': 30, 'amount': 53}, {'score': 40, 'amount': 97}, {'score': 50, 'amount': 294}, {'score': 60, 'amount': 488}, {'score': 70, 'amount': 1085}, {'score': 80, 'amount': 1196}, {'score': 90, 'amount': 713}, {'score': 100, 'amount': 344}]",2,4330.0,"[{'isMain': True, 'node': {'id': 37, 'name': 'Studio DEEN'}}]",MANGA,TV,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx479-DEz4w5b4JO7h.jpg,"[{'episode': 'Episódio 51', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 50', 'rating': 0.0, 'votes': 0}, {'episode': 'Episódio 49', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 48', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 47', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 46', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 45', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 44', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 43', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 42', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 41', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 40', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 39', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 38', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 37', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 36', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 35', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 34', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 33', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 32', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 31', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 30', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 29', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 28', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 27', 'rating': 4.5, 'votes': 2}, {'episode': 'Episódio 26', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 25', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 24', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 23', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 22', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 21', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 20', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 19', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 18', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 17', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 16', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 15', 'rating': 5.0, 'votes': 4}, {'episode': 'Episódio 14', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 13', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 12', 'rating': 5.0, 'votes': 5}, {'episode': 'Episódio 11', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 10', 'rating': 5.0, 'votes': 1}, {'episode': 'Episódio 9', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 8', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 7', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 6', 'rating': 5.0, 'votes': 2}, {'episode': 'Episódio 5', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 4', 'rating': 5.0, 'votes': 3}, {'episode': 'Episódio 3', 'rating': 5.0, 'votes': 5}, {'episode': 'Episódio 2', 'rating': 5.0, 'votes': 4}, {'episode': 'Episódio 1', 'rating': 5.0, 'votes': 18}]",[]
The Lost Village,Mayoiga,False,12.0,24.0,SPRING,"['comedy', 'thriller', 'mystery', 'supernatural']","['Comedy', 'Drama', 'Horror', 'Mystery', 'Supernatural']",['PONY CANYON INC.'],"[{'score': 1, 'amount': 24}, {'score': 2, 'amount': 29}, {'score': 3, 'amount': 34}, {'score': 4, 'amount': 49}, {'score': 5, 'amount': 28}]","[{'score': 10, 'amount': 959}, {'score': 20, 'amount': 1305}, {'score': 30, 'amount': 1780}, {'score': 40, 'amount': 2552}, {'score': 50, 'amount': 2946}, {'score': 60, 'amount': 3338}, {'score': 70, 'amount': 2481}, {'score': 80, 'amount': 1142}, {'score': 90, 'amount': 513}, {'score': 100, 'amount': 356}]",164,17372.0,"[{'isMain': True, 'node': {'id': 51, 'name': 'diomedéa'}}]",ORIGINAL,TV,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21567-G0fAjdtoCsZz.jpg,"[{'episode': 'Episódio 12', 'rating': 3.5, 'votes': 1360}, {'episode': 'Episódio 11', 'rating': 4.5, 'votes': 594}, {'episode': 'Episódio 10', 'rating': 4.5, 'votes': 626}, {'episode': 'Episódio 9', 'rating': 4.5, 'votes': 615}, {'episode': 'Episódio 8', 'rating': 4.5, 'votes': 609}, {'episode': 'Episódio 7', 'rating': 4.5, 'votes': 703}, {'episode': 'Episódio 6', 'rating': 4.5, 'votes': 712}, {'episode': 'Episódio 5', 'rating': 4.5, 'votes': 769}, {'episode': 'Episódio 4', 'rating': 4.5, 'votes': 822}, {'episode': 'Episódio 3', 'rating': 4.5, 'votes': 851}, {'episode': 'Episódio 2', 'rating': 4.5, 'votes': 941}, {'episode': 'Episódio 1', 'rating': 4.5, 'votes': 1292}]",[]
The Magnificent KOTOBUKI,Kouya no Kotobuki Hikoutai,False,12.0,24.0,WINTER,"['action', 'adventure']","['Action', 'Adventure']",['Bandai Visual'],"[{'score': 1, 'amount': 2}, {'score': 2, 'amount': 0}, {'score': 3, 'amount': 2}, {'score': 4, 'amount': 11}, {'score': 5, 'amount': 9}]","[{'score': 10, 'amount': 32}, {'score': 20, 'amount': 43}, {'score': 30, 'amount': 104}, {'score': 40, 'amount': 179}, {'score': 50, 'amount': 324}, {'score': 60, 'amount': 449}, {'score': 70, 'amount': 620}, {'score': 80, 'amount': 508}, {'score': 90, 'amount': 255}, {'score': 100, 'amount': 81}]",24,2595.0,"[{'isMain': True, 'node': {'id': 6119, 'name': 'GEMBA'}}]",ORIGINAL,TV,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx104253-jvvztQBrpDnH.jpg,"[{'episode': 'Episódio 12', 'rating': 5.0, 'votes': 249}, {'episode': 'Episódio 11', 'rating': 5.0, 'votes': 174}, {'episode': 'Episódio 10', 'rating': 5.0, 'votes': 164}, {'episode': 'Episódio 9', 'rating': 5.0, 'votes': 160}, {'episode': 'Episódio 8', 'rating': 5.0, 'votes': 162}, {'episode': 'Episódio 7', 'rating': 5.0, 'votes': 151}, {'episode': 'Episódio 6', 'rating': 5.0, 'votes': 173}, {'episode': 'Episódio 5', 'rating': 5.0, 'votes': 186}, {'episode': 'Episódio 4', 'rating': 5.0, 'votes': 181}, {'episode': 'Episódio 3', 'rating': 4.5, 'votes': 132}, {'episode': 'Episódio 2', 'rating': 4.5, 'votes': 158}, {'episode': 'Episódio 1', 'rating': 4.5, 'votes': 274}]",[]
The Master of Ragnarok & Blesser of Einherjar,Hyakuren no Haou to Seiyaku no Valkyria,False,12.0,24.0,SUMMER,"['fantasy', 'adventure', 'harem', 'isekai']","['Adventure', 'Ecchi', 'Fantasy', 'Romance']",['Sotsu'],"[{'score': 1, 'amount': 106}, {'score': 2, 'amount': 45}, {'score': 3, 'amount': 36}, {'score': 4, 'amount': 27}, {'score': 5, 'amount': 38}]","[{'score': 10, 'amount': 945}, {'score': 20, 'amount': 756}, {'score': 30, 'amount': 1007}, {'score': 40, 'amount': 1328}, {'score': 50, 'amount': 1964}, {'score': 60, 'amount': 2241}, {'score': 70, 'amount': 2009}, {'score': 80, 'amount': 1080}, {'score': 90, 'amount': 550}, {'score': 100, 'amount': 369}]",252,12249.0,"[{'isMain': True, 'node': {'id': 6125, 'name': 'EMT Squared'}}]",LIGHT_NOVEL,TV,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx101289-KXJbRU6TWA9N.jpg,"[{'episode': 'Episódio 12', 'rating': 4.0, 'votes': 1651}, {'episode': 'Episódio 11', 'rating': 4.5, 'votes': 799}, {'episode': 'Episódio 10', 'rating': 4.5, 'votes': 769}, {'episode': 'Episódio 9', 'rating': 4.5, 'votes': 797}, {'episode': 'Episódio 8', 'rating': 4.5, 'votes': 786}, {'episode': 'Episódio 7', 'rating': 4.5, 'votes': 859}, {'episode': 'Episódio 6', 'rating': 4.5, 'votes': 918}, {'episode': 'Episódio 5', 'rating': 4.5, 'votes': 944}, {'episode': 'Episódio 4', 'rating': 4.5, 'votes': 1024}, {'episode': 'Episódio 3', 'rating': 4.5, 'votes': 1207}, {'episode': 'Episódio 2', 'rating': 4.0, 'votes': 1550}, {'episode': 'Episódio 1', 'rating': 4.0, 'votes': 2635}]",[]
The Melancholy of Haruhi Suzumiya,Suzumiya Haruhi no Yuuutsu,False,14.0,23.0,SPRING,[],"['Comedy', 'Mystery', 'Sci-Fi', 'Slice of Life', 'Supernatural']",['Kadokawa Pictures Inc.'],"[{'score': 1, 'amount': 3}, {'score': 2, 'amount': 2}, {'score': 3, 'amount': 3}, {'score': 4, 'amount': 4}, {'score': 5, 'amount': 24}]","[{'score': 10, 'amount': 268}, {'score': 20, 'amount': 184}, {'score': 30, 'amount': 400}, {'score': 40, 'amount': 922}, {'score': 50, 'amount': 2237}, {'score': 60, 'amount': 4619}, {'score': 70, 'amount': 12459}, {'score': 80, 'amount': 17688}, {'score': 90, 'amount': 11579}, {'score': 100, 'amount': 4922}]",36,55278.0,"[{'isMain': True, 'node': {'id': 2, 'name': 'Kyoto Animation'}}]",LIGHT_NOVEL,TV,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx849-uXOftsjBDz2T.png,"[{'episode': 'Episódio 28', 'rating': 4.5, 'votes': 102}, {'episode': 'Episódio 27', 'rating': 5.0, 'votes': 56}, {'episode': 'Episódio 26', 'rating': 5.0, 'votes': 92}, {'episode': 'Episódio 25', 'rating': 5.0, 'votes': 85}, {'episode': 'Episódio 24', 'rating': 5.0, 'votes': 60}, {'episode': 'Episódio 23', 'rating': 4.5, 'votes': 54}, {'episode': 'Episódio 22', 'rating': 4.5, 'votes': 48}, {'episode': 'Episódio 21', 'rating': 4.5, 'votes': 57}, {'episode': 'Episódio 20', 'rating': 4.5, 'votes': 56}, {'episode': 'Episódio 19', 'rating': 4.5, 'votes': 83}, {'episode': 'Episódio 18', 'rating': 3.0, 'votes': 65}, {'episode': 'Episódio 17', 'rating': 3.5, 'votes': 74}, {'episode': 'Episódio 16', 'rating': 3.5, 'votes': 78}, {'episode': 'Episódio 15', 'rating': 3.5, 'votes': 74}, {'episode': 'Episódio 14', 'rating': 3.5, 'votes': 73}, {'episode': 'Episódio 13', 'rating': 4.5, 'votes': 53}, {'episode': 'Episódio 12', 'rating': 4.5, 'votes': 60}, {'episode': 'Episódio 11', 'rating': 5.0, 'votes': 71}, {'episode': 'Episódio 10', 'rating': 5.0, 'votes': 75}, {'episode': 'Episódio 9', 'rating': 5.0, 'votes': 86}, {'episode': 'Episódio 8', 'rating': 5.0, 'votes': 92}, {'episode': 'Episódio 7', 'rating': 5.0, 'votes': 94}, {'episode': 'Episódio 6', 'rating': 5.0, 'votes': 124}, {'episode': 'Episódio 5', 'rating': 5.0, 'votes': 107}, {'episode': 'Episódio 4', 'rating': 5.0, 'votes': 115}, {'episode': 'Episódio 3', 'rating': 5.0, 'votes': 125}, {'episode': 'Episódio 2', 'rating': 5.0, 'votes': 137}, {'episode': 'Episódio 1', 'rating': 5.0, 'votes': 232}]","[{'relationType': 'SEQUEL', 'node': {'id': 7311, 'title': {'romaji': 'Suzumiya Haruhi no Shoushitsu', 'english': 'The Disappearance of Haruhi Suzumiya'}, 'coverImage': {'large': 'https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx7311-2Qu6rQgl7Aqi.jpg'}, 'duration': 162, 'episodes': 1, 'season': 'WINTER', 'format': 'MOVIE', 'genres': ['Drama', 'Mystery', 'Sci-Fi', 'Supernatural'], 'startDate': {'year': 2010}, 'stats': {'scoreDistribution': [{'score': 10, 'amount': 94}, {'score': 20, 'amount': 56}, {'score': 30, 'amount': 119}, {'score': 40, 'amount': 214}, {'score': 50, 'amount': 642}, {'score': 60, 'amount': 1301}, {'score': 70, 'amount': 4058}, {'score': 80, 'amount': 9193}, {'score': 90, 'amount': 14342}, {'score': 100, 'amount': 12438}]}, 'studios': {'edges': [{'isMain': True, 'node': {'id': 2, 'name': 'Kyoto Animation'}}]}}}]"
